Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-20-2011,Inventory Adjustment,510,1133.5313098520041,0,2019-9,361,,1133.5313098520041,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,1133.5313098520041,2019-9,361,,-1133.5313098520041,HV09,CH20,2019-09-29 12:43
00-20-2011,Inventory Adjustment,507,1286.5888135231287,0,2019-9,361,,1286.5888135231287,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,1286.5888135231287,2019-9,361,,-1286.5888135231287,HV09,CH20,2019-09-29 12:43
00-20-2011,Inventory Adjustment,513,5565.905130275041,0,2019-9,361,,5565.905130275041,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,5565.905130275041,2019-9,361,,-5565.905130275041,HV09,CH20,2019-09-29 12:43
00-20-2011,Inventory Adjustment,500,7949.291870852634,0,2019-9,361,,7949.291870852634,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,7949.291870852634,2019-9,361,,-7949.291870852634,HV09,CH20,2019-09-29 12:43
00-20-2011,Inventory Adjustment,504,12028.921825606898,0,2019-9,361,,12028.921825606898,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,12028.921825606898,2019-9,361,,-12028.921825606898,HV09,CH20,2019-09-29 12:43
00-20-2011,Inventory Adjustment,495,17025.84761884354,0,2019-9,361,,17025.84761884354,HV09,CH20,2019-09-29 12:43
00-80-8027,Other Stock Costs,ZZZ,0,17025.84761884354,2019-9,361,,-17025.84761884354,HV09,CH20,2019-09-29 12:43
00-80-8034,Forex Pending,XXXX,19.281093200445174,0,2019-9,362,,19.281093200445174,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,302,0,19.281093200445174,2019-9,362,,-19.281093200445174,ID03,SP18,2019-09-29 12:14
00-80-8034,Forex Pending,XXXX,0,50.1457867256552,2019-9,362,,-50.1457867256552,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,853,50.1457867256552,0,2019-9,362,,50.1457867256552,ID03,SP18,2019-09-29 12:14
00-70-7023,Forex - Realised Diff,1221,50.1457867256552,0,2019-9,362,,50.1457867256552,ID03,SP18,2019-09-29 12:14
00-80-8034,Forex Pending,XXXX,0,50.1457867256552,2019-9,362,,-50.1457867256552,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,1205,0,51.089323311522605,2019-9,362,,-51.089323311522605,ID03,SP18,2019-09-29 12:14
00-80-8034,Forex Pending,XXXX,51.089323311522605,0,2019-9,362,,51.089323311522605,ID03,SP18,2019-09-29 12:14
00-80-8040,Forex Holding Account,123,122.39539663754404,0,2019-9,362,,122.39539663754404,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,123,0,122.39539663754404,2019-9,362,,-122.39539663754404,ID03,SP18,2019-09-29 12:14
00-80-8039,Forex Holding Account,447,0,869.0031610286981,2019-9,362,,-869.0031610286981,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,447,869.0031610286981,0,2019-9,362,,869.0031610286981,ID03,SP18,2019-09-29 12:14
00-80-8037,Forex Holding Account,849,0,8756.836562314555,2019-9,362,,-8756.836562314555,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,849,8756.836562314555,0,2019-9,362,,8756.836562314555,ID03,SP18,2019-09-29 12:14
00-80-8038,Forex Holding Account,301,0,10184.113924603611,2019-9,362,,-10184.113924603611,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,301,10184.113924603611,0,2019-9,362,,10184.113924603611,ID03,SP18,2019-09-29 12:14
00-80-8036,Forex Holding Account,1208,0,12065.001095221787,2019-9,362,,-12065.001095221787,ID03,SP18,2019-09-29 12:14
00-70-7023,Forex - Realised Diff,1208,12065.001095221787,0,2019-9,362,,12065.001095221787,ID03,SP18,2019-09-29 12:14
00-80-8035,Forex Holding Account,1204,0,26337.63862922922,2019-9,362,,-26337.63862922922,ID03,SP18,2019-09-29 12:14
00-70-7022,Forex - Realised Diff,1204,26337.63862922922,0,2019-9,362,,26337.63862922922,ID03,SP18,2019-09-29 12:14
00-20-2008,Inventory-Misc. Costs,426,2928.27306924548,0,2019-9,363,,2928.27306924548,AC04,TC01,2019-09-30 16:34
00-20-2009,Inventory-Misc. Costs,426,0,2928.27306924548,2019-9,363,,-2928.27306924548,AC04,TC01,2019-09-30 16:34
00-20-2003,CoS-Inventory,890,0,9032.48292415876,2019-9,363,,-9032.48292415876,AC04,TC01,2019-09-30 16:34
00-20-2009,Inventory-Misc. Costs,890,9032.48292415876,0,2019-9,363,,9032.48292415876,AC04,TC01,2019-09-30 16:34
00-80-8034,Forex Pending,XXXX,50.73965806677938,0,2019-9,364,,50.73965806677938,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,302,0,50.73965806677938,2019-9,364,,-50.73965806677938,GL06,TC01,2019-09-30 09:16
00-80-8034,Forex Pending,XXXX,0,55.447745746672155,2019-9,364,,-55.447745746672155,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,853,55.447745746672155,0,2019-9,364,,55.447745746672155,GL06,TC01,2019-09-30 09:16
00-70-7023,Forex - Realised Diff,1221,55.447745746672155,0,2019-9,364,,55.447745746672155,GL06,TC01,2019-09-30 09:16
00-80-8034,Forex Pending,XXXX,0,55.447745746672155,2019-9,364,,-55.447745746672155,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,1205,0,36.39957749336958,2019-9,364,,-36.39957749336958,GL06,TC01,2019-09-30 09:16
00-80-8034,Forex Pending,XXXX,36.39957749336958,0,2019-9,364,,36.39957749336958,GL06,TC01,2019-09-30 09:16
00-80-8040,Forex Holding Account,123,139.11165688633918,0,2019-9,364,,139.11165688633918,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,123,0,139.11165688633918,2019-9,364,,-139.11165688633918,GL06,TC01,2019-09-30 09:16
00-80-8039,Forex Holding Account,447,0,855.0915610461682,2019-9,364,,-855.0915610461682,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,447,855.0915610461682,0,2019-9,364,,855.0915610461682,GL06,TC01,2019-09-30 09:16
00-80-8037,Forex Holding Account,849,0,8677.959166354984,2019-9,364,,-8677.959166354984,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,849,8677.959166354984,0,2019-9,364,,8677.959166354984,GL06,TC01,2019-09-30 09:16
00-80-8038,Forex Holding Account,301,0,10192.043116826266,2019-9,364,,-10192.043116826266,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,301,10192.043116826266,0,2019-9,364,,10192.043116826266,GL06,TC01,2019-09-30 09:16
00-80-8036,Forex Holding Account,1208,0,12128.956159740164,2019-9,364,,-12128.956159740164,GL06,TC01,2019-09-30 09:16
00-70-7023,Forex - Realised Diff,1208,12128.956159740164,0,2019-9,364,,12128.956159740164,GL06,TC01,2019-09-30 09:16
00-80-8035,Forex Holding Account,1204,0,26278.02126668528,2019-9,364,,-26278.02126668528,GL06,TC01,2019-09-30 09:16
00-70-7022,Forex - Realised Diff,1204,26278.02126668528,0,2019-9,364,,26278.02126668528,GL06,TC01,2019-09-30 09:16
00-20-2004,Provision for Obselete Inventory,966,0,31893.598552017582,2019-9,365,Reverses Jnl 2019-9 Journal No. 150,-31893.598552017582,ID03,AM04,2019-09-30 08:54
00-80-8028,Provisions - Stock Write-downs,XZX,31893.598552017582,0,2019-9,365,Reverses Jnl 2019-9 Journal No. 150,31893.598552017582,ID03,AM04,2019-09-30 08:54
00-80-8037,Forex Holding Account,848,0,20315.930073280557,2019-9,366,Reversed By Jnl 2019-10 Journal No. 174,-20315.930073280557,DF18,TC01,2019-09-30 15:07
00-80-8034,Forex Pending,XXXX,20315.930073280557,0,2019-9,366,Reversed By Jnl 2019-10 Journal No. 174,20315.930073280557,DF18,TC01,2019-09-30 15:07
00-80-8035,Forex Holding Account,1206,0,842851.1102128245,2019-9,366,Reversed By Jnl 2019-10 Journal No. 174,-842851.1102128245,DF18,TC01,2019-09-30 15:07
00-80-8034,Forex Pending,XXXX,842851.1102128245,0,2019-9,366,Reversed By Jnl 2019-10 Journal No. 174,842851.1102128245,DF18,TC01,2019-09-30 15:07
00-70-7022,Forex - Realised Diff,1205,5.727268216907978,0,2019-9,367,,5.727268216907978,HV09,SD19,2019-09-30 08:13
00-80-8034,Forex Pending,XXXX,0,5.727268216907978,2019-9,367,,-5.727268216907978,HV09,SD19,2019-09-30 08:13
00-70-7023,Forex - Realised Diff,1221,0,9.566277595162392,2019-9,367,,-9.566277595162392,HV09,SD19,2019-09-30 08:13
00-80-8034,Forex Pending,XXXX,9.566277595162392,0,2019-9,367,,9.566277595162392,HV09,SD19,2019-09-30 08:13
00-80-8034,Forex Pending,XXXX,0,3.132018697857857,2019-9,367,,-3.132018697857857,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,302,3.132018697857857,0,2019-9,367,,3.132018697857857,HV09,SD19,2019-09-30 08:13
00-80-8040,Forex Holding Account,123,15.089441158473491,0,2019-9,367,,15.089441158473491,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,123,0,15.089441158473491,2019-9,367,,-15.089441158473491,HV09,SD19,2019-09-30 08:13
00-80-8039,Forex Holding Account,447,0,149.1892860105634,2019-9,367,,-149.1892860105634,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,447,149.1892860105634,0,2019-9,367,,149.1892860105634,HV09,SD19,2019-09-30 08:13
00-80-8037,Forex Holding Account,849,0,1375.4798736971616,2019-9,367,,-1375.4798736971616,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,849,1375.4798736971616,0,2019-9,367,,1375.4798736971616,HV09,SD19,2019-09-30 08:13
00-80-8038,Forex Holding Account,301,0,1609.1532721081376,2019-9,367,,-1609.1532721081376,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,301,1609.1532721081376,0,2019-9,367,,1609.1532721081376,HV09,SD19,2019-09-30 08:13
00-80-8036,Forex Holding Account,1208,0,4154.140826161802,2019-9,367,,-4154.140826161802,HV09,SD19,2019-09-30 08:13
00-70-7023,Forex - Realised Diff,1208,4154.140826161802,0,2019-9,367,,4154.140826161802,HV09,SD19,2019-09-30 08:13
00-80-8035,Forex Holding Account,1204,0,4172.5634617131955,2019-9,367,,-4172.5634617131955,HV09,SD19,2019-09-30 08:13
00-70-7022,Forex - Realised Diff,1204,4172.5634617131955,0,2019-9,367,,4172.5634617131955,HV09,SD19,2019-09-30 08:13
00-80-8043,Tax Control,XXX,19742.512074340135,0,2019-9,368,,19742.512074340135,HV09,AS13,2019-09-30 08:42
00-80-8044,Tax Input,XZZX,0,19742.512074340135,2019-9,368,,-19742.512074340135,HV09,AS13,2019-09-30 08:42
00-80-8043,Tax Control,XXX,0,20229.29480292931,2019-9,368,,-20229.29480292931,HV09,AS13,2019-09-30 08:42
00-80-8045,Tax Output,ZZXXZ,20229.29480292931,0,2019-9,368,,20229.29480292931,HV09,AS13,2019-09-30 08:42
00-80-8045,Tax Output,ZZXXZ,52349.70805524662,0,2019-9,368,,52349.70805524662,HV09,AS13,2019-09-30 08:42
00-80-8043,Tax Control,XXX,0,52349.70805524662,2019-9,368,,-52349.70805524662,HV09,AS13,2019-09-30 08:42
00-80-8044,Tax Input,XZZX,0,247659.24612673715,2019-9,368,,-247659.24612673715,HV09,AS13,2019-09-30 08:42
00-80-8043,Tax Control,XXX,247659.24612673715,0,2019-9,368,,247659.24612673715,HV09,AS13,2019-09-30 08:42
00-20-2011,Inventory Adjustment,86,0,44814.00763907645,2019-9,369,,-44814.00763907645,HV09,TC01,2019-09-30 17:41
00-20-2004,Provision for Obselete Inventory,86,44814.00763907645,0,2019-9,369,,44814.00763907645,HV09,TC01,2019-09-30 17:41
00-80-8027,Other Stock Costs,ZZZ,550.1645867882893,0,2019-2,37,,550.1645867882893,AM04,SP18,2019-02-01 15:28
00-80-8030,Suspense Account - Stock,FFDD,0,550.1645867882893,2019-2,37,,-550.1645867882893,AM04,SP18,2019-02-01 15:28
00-80-8043,Tax Control,XXX,71058.56229358554,0,2019-9,370,,71058.56229358554,DF18,AS13,2019-09-30 08:37
00-80-8044,Tax Input,XZZX,0,71058.56229358554,2019-9,370,,-71058.56229358554,DF18,AS13,2019-09-30 08:37
00-80-8043,Tax Control,XXX,0,77980.26135062262,2019-9,370,,-77980.26135062262,DF18,AS13,2019-09-30 08:37
00-80-8045,Tax Output,ZZXXZ,77980.26135062262,0,2019-9,370,,77980.26135062262,DF18,AS13,2019-09-30 08:37
00-80-8045,Tax Output,ZZXXZ,167760.7449230513,0,2019-9,370,,167760.7449230513,DF18,AS13,2019-09-30 08:37
00-80-8043,Tax Control,XXX,0,167760.7449230513,2019-9,370,,-167760.7449230513,DF18,AS13,2019-09-30 08:37
00-80-8044,Tax Input,XZZX,0,876762.1674829773,2019-9,370,,-876762.1674829773,DF18,AS13,2019-09-30 08:37
00-80-8043,Tax Control,XXX,876762.1674829773,0,2019-9,370,,876762.1674829773,DF18,AS13,2019-09-30 08:37
00-20-2003,CoS-Inventory,890,4166.115335514545,0,2019-9,371,,4166.115335514545,DF18,AM04,2019-09-30 12:33
00-20-2009,Inventory-Misc. Costs,890,0,4166.115335514545,2019-9,371,,-4166.115335514545,DF18,AM04,2019-09-30 12:33
00-20-2008,Inventory-Misc. Costs,426,8684.555586045906,0,2019-9,371,,8684.555586045906,DF18,AM04,2019-09-30 12:33
00-20-2009,Inventory-Misc. Costs,426,0,8684.555586045906,2019-9,371,,-8684.555586045906,DF18,AM04,2019-09-30 12:33
00-80-8049,Accruals,XX123XX999,0,39939.40402316995,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,-39939.40402316995,HV09,AS13,2019-09-30 10:01
00-80-8029,Goods In Transit,ZZZ,39939.40402316995,0,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,39939.40402316995,HV09,AS13,2019-09-30 10:01
00-80-8049,Accruals,XX123XX999,0,127358.9705095812,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,-127358.9705095812,HV09,AS13,2019-09-30 10:01
00-80-8029,Goods In Transit,ZZZ,127358.9705095812,0,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,127358.9705095812,HV09,AS13,2019-09-30 10:01
00-80-8049,Accruals,XX123XX999,0,234615.56305888778,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,-234615.56305888778,HV09,AS13,2019-09-30 10:01
00-80-8029,Goods In Transit,ZZZ,234615.56305888778,0,2019-9,372,Reversed By Jnl 2019-11 Journal No. 308,234615.56305888778,HV09,AS13,2019-09-30 10:01
00-70-7022,Forex - Realised Diff,1205,9.388049206733704,0,2019-9,373,,9.388049206733704,HV09,CH20,2019-09-30 08:44
00-80-8034,Forex Pending,XXXX,0,9.388049206733704,2019-9,373,,-9.388049206733704,HV09,CH20,2019-09-30 08:44
00-70-7023,Forex - Realised Diff,1221,0,3.3863888639211654,2019-9,373,,-3.3863888639211654,HV09,CH20,2019-09-30 08:44
00-80-8034,Forex Pending,XXXX,3.3863888639211654,0,2019-9,373,,3.3863888639211654,HV09,CH20,2019-09-30 08:44
00-80-8034,Forex Pending,XXXX,0,2.9729050031304367,2019-9,373,,-2.9729050031304367,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,302,2.9729050031304367,0,2019-9,373,,2.9729050031304367,HV09,CH20,2019-09-30 08:44
00-80-8040,Forex Holding Account,123,12.415502864718437,0,2019-9,373,,12.415502864718437,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,123,0,12.415502864718437,2019-9,373,,-12.415502864718437,HV09,CH20,2019-09-30 08:44
00-80-8039,Forex Holding Account,447,0,134.95561933577062,2019-9,373,,-134.95561933577062,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,447,134.95561933577062,0,2019-9,373,,134.95561933577062,HV09,CH20,2019-09-30 08:44
00-80-8037,Forex Holding Account,849,0,1388.5480641660095,2019-9,373,,-1388.5480641660095,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,849,1388.5480641660095,0,2019-9,373,,1388.5480641660095,HV09,CH20,2019-09-30 08:44
00-80-8038,Forex Holding Account,301,0,1610.4651506358384,2019-9,373,,-1610.4651506358384,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,301,1610.4651506358384,0,2019-9,373,,1610.4651506358384,HV09,CH20,2019-09-30 08:44
00-80-8036,Forex Holding Account,1208,0,4145.965052416027,2019-9,373,,-4145.965052416027,HV09,CH20,2019-09-30 08:44
00-70-7023,Forex - Realised Diff,1208,4145.965052416027,0,2019-9,373,,4145.965052416027,HV09,CH20,2019-09-30 08:44
00-80-8035,Forex Holding Account,1204,0,4169.727239510119,2019-9,373,,-4169.727239510119,HV09,CH20,2019-09-30 08:44
00-70-7022,Forex - Realised Diff,1204,4169.727239510119,0,2019-9,373,,4169.727239510119,HV09,CH20,2019-09-30 08:44
00-80-8043,Tax Control,XXX,0,57982.987697173055,2019-9,374,,-57982.987697173055,ID03,AS13,2019-09-30 16:26
00-80-8044,Tax Input,XZZX,57982.987697173055,0,2019-9,374,,57982.987697173055,ID03,AS13,2019-09-30 16:26
00-80-8043,Tax Control,XXX,83717.40901480823,0,2019-9,374,,83717.40901480823,ID03,AS13,2019-09-30 16:26
00-80-8045,Tax Output,ZZXXZ,0,83717.40901480823,2019-9,374,,-83717.40901480823,ID03,AS13,2019-09-30 16:26
00-80-8045,Tax Output,ZZXXZ,0,341438.9703385934,2019-9,374,,-341438.9703385934,ID03,AS13,2019-09-30 16:26
00-80-8043,Tax Control,XXX,341438.9703385934,0,2019-9,374,,341438.9703385934,ID03,AS13,2019-09-30 16:26
00-80-8044,Tax Input,XZZX,881401.2719261139,0,2019-9,374,,881401.2719261139,ID03,AS13,2019-09-30 16:26
00-80-8043,Tax Control,XXX,0,881401.2719261139,2019-9,374,,-881401.2719261139,ID03,AS13,2019-09-30 16:26
00-80-8043,Tax Control,XXX,21897.30258199945,0,2019-9,375,,21897.30258199945,CH20,CH20,2019-09-30 13:17
00-80-8044,Tax Input,XZZX,0,21897.30258199945,2019-9,375,,-21897.30258199945,CH20,CH20,2019-09-30 13:17
00-80-8043,Tax Control,XXX,0,25695.58064281866,2019-9,375,,-25695.58064281866,CH20,CH20,2019-09-30 13:17
00-80-8045,Tax Output,ZZXXZ,25695.58064281866,0,2019-9,375,,25695.58064281866,CH20,CH20,2019-09-30 13:17
00-80-8045,Tax Output,ZZXXZ,42041.8059790346,0,2019-9,375,,42041.8059790346,CH20,CH20,2019-09-30 13:17
00-80-8043,Tax Control,XXX,0,42041.8059790346,2019-9,375,,-42041.8059790346,CH20,CH20,2019-09-30 13:17
00-80-8044,Tax Input,XZZX,0,269296.9109976335,2019-9,375,,-269296.9109976335,CH20,CH20,2019-09-30 13:17
00-80-8043,Tax Control,XXX,269296.9109976335,0,2019-9,375,,269296.9109976335,CH20,CH20,2019-09-30 13:17
00-80-8037,Forex Holding Account,848,58106.24487008035,0,2019-9,376,Reverses Jnl 2019-9 Journal No. 38,58106.24487008035,AC04,SD19,2019-09-30 18:43
00-80-8034,Forex Pending,XXXX,0,58106.24487008035,2019-9,376,Reverses Jnl 2019-9 Journal No. 38,-58106.24487008035,AC04,SD19,2019-09-30 18:43
00-80-8035,Forex Holding Account,1206,863055.6410122134,0,2019-9,376,Reverses Jnl 2019-9 Journal No. 38,863055.6410122134,AC04,SD19,2019-09-30 18:43
00-80-8034,Forex Pending,XXXX,0,863055.6410122134,2019-9,376,Reverses Jnl 2019-9 Journal No. 38,-863055.6410122134,AC04,SD19,2019-09-30 18:43
00-80-8037,Forex Holding Account,848,0,58106.24487008035,2019-9,376,Reversed By Jnl 2019-9 Journal No. 38,-58106.24487008035,AC04,SD19,2019-09-30 18:43
00-80-8034,Forex Pending,XXXX,58106.24487008035,0,2019-9,376,Reversed By Jnl 2019-9 Journal No. 38,58106.24487008035,AC04,SD19,2019-09-30 18:43
00-80-8035,Forex Holding Account,1206,0,863055.6410122134,2019-9,376,Reversed By Jnl 2019-9 Journal No. 38,-863055.6410122134,AC04,SD19,2019-09-30 18:43
00-80-8034,Forex Pending,XXXX,863055.6410122134,0,2019-9,376,Reversed By Jnl 2019-9 Journal No. 38,863055.6410122134,AC04,SD19,2019-09-30 18:43
00-20-2004,Provision for Obselete Inventory,1214,157925.3833795883,0,2019-9,377,Reverses Jnl 2019-8 Journal No. 390,157925.3833795883,HV09,TC01,2019-09-30 11:43
00-80-8028,Provisions - Stock Write-downs,XZX,0,157925.3833795883,2019-9,377,Reverses Jnl 2019-8 Journal No. 390,-157925.3833795883,HV09,TC01,2019-09-30 11:43
00-80-8049,Accruals,XX123XX999,29627.40136765741,0,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,29627.40136765741,DF18,SP18,2019-09-30 14:47
00-80-8029,Goods In Transit,ZZZ,0,29627.40136765741,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,-29627.40136765741,DF18,SP18,2019-09-30 14:47
00-80-8049,Accruals,XX123XX999,65199.22795962535,0,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,65199.22795962535,DF18,SP18,2019-09-30 14:47
00-80-8029,Goods In Transit,ZZZ,0,65199.22795962535,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,-65199.22795962535,DF18,SP18,2019-09-30 14:47
00-80-8049,Accruals,XX123XX999,300546.6264159951,0,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,300546.6264159951,DF18,SP18,2019-09-30 14:47
00-80-8029,Goods In Transit,ZZZ,0,300546.6264159951,2019-9,378,Reverses Jnl 2019-3 Journal No. 392,-300546.6264159951,DF18,SP18,2019-09-30 14:47
00-70-7022,Forex - Realised Diff,1205,4.430500357449054,0,2019-9,379,,4.430500357449054,AM04,AM04,2019-09-30 16:14
00-80-8034,Forex Pending,XXXX,0,4.430500357449054,2019-9,379,,-4.430500357449054,AM04,AM04,2019-09-30 16:14
00-70-7023,Forex - Realised Diff,1221,0,6.385954335033892,2019-9,379,,-6.385954335033892,AM04,AM04,2019-09-30 16:14
00-80-8034,Forex Pending,XXXX,6.385954335033892,0,2019-9,379,,6.385954335033892,AM04,AM04,2019-09-30 16:14
00-80-8034,Forex Pending,XXXX,0,2.82731675863266,2019-9,379,,-2.82731675863266,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,302,2.82731675863266,0,2019-9,379,,2.82731675863266,AM04,AM04,2019-09-30 16:14
00-80-8040,Forex Holding Account,123,25.318902408182623,0,2019-9,379,,25.318902408182623,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,123,0,25.318902408182623,2019-9,379,,-25.318902408182623,AM04,AM04,2019-09-30 16:14
00-80-8039,Forex Holding Account,447,0,130.97088939458132,2019-9,379,,-130.97088939458132,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,447,130.97088939458132,0,2019-9,379,,130.97088939458132,AM04,AM04,2019-09-30 16:14
00-80-8037,Forex Holding Account,849,0,1373.8908873093128,2019-9,379,,-1373.8908873093128,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,849,1373.8908873093128,0,2019-9,379,,1373.8908873093128,AM04,AM04,2019-09-30 16:14
00-80-8038,Forex Holding Account,301,0,1623.262652387619,2019-9,379,,-1623.262652387619,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,301,1623.262652387619,0,2019-9,379,,1623.262652387619,AM04,AM04,2019-09-30 16:14
00-80-8036,Forex Holding Account,1208,0,4138.213892438114,2019-9,379,,-4138.213892438114,AM04,AM04,2019-09-30 16:14
00-70-7023,Forex - Realised Diff,1208,4138.213892438114,0,2019-9,379,,4138.213892438114,AM04,AM04,2019-09-30 16:14
00-80-8035,Forex Holding Account,1204,0,4171.791853072942,2019-9,379,,-4171.791853072942,AM04,AM04,2019-09-30 16:14
00-70-7022,Forex - Realised Diff,1204,4171.791853072942,0,2019-9,379,,4171.791853072942,AM04,AM04,2019-09-30 16:14
00-40-4014,Additional Shipping Costs,983,2446.7088621265348,0,2019-2,38,,2446.7088621265348,CH20,SD19,2019-02-01 10:17
00-20-2009,Inventory-Misc. Costs,983,0,2446.7088621265348,2019-2,38,,-2446.7088621265348,CH20,SD19,2019-02-01 10:17
00-80-8049,Accruals,XX123XX999,1181.9172845761477,0,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,1181.9172845761477,AC04,SD19,2019-09-30 15:34
00-80-8029,Goods In Transit,ZZZ,0,1181.9172845761477,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,-1181.9172845761477,AC04,SD19,2019-09-30 15:34
00-80-8049,Accruals,XX123XX999,119404.3945716592,0,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,119404.3945716592,AC04,SD19,2019-09-30 15:34
00-80-8029,Goods In Transit,ZZZ,0,119404.3945716592,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,-119404.3945716592,AC04,SD19,2019-09-30 15:34
00-80-8049,Accruals,XX123XX999,126494.1539684546,0,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,126494.1539684546,AC04,SD19,2019-09-30 15:34
00-80-8029,Goods In Transit,ZZZ,0,126494.1539684546,2019-9,380,Reverses Jnl 2019-5 Journal No. 455,-126494.1539684546,AC04,SD19,2019-09-30 15:34
00-80-8034,Forex Pending,XXXX,44.78433656670153,0,2019-9,381,,44.78433656670153,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,302,0,44.78433656670153,2019-9,381,,-44.78433656670153,JC39,SP18,2019-09-30 18:37
00-80-8034,Forex Pending,XXXX,0,48.98758844912052,2019-9,381,,-48.98758844912052,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,853,48.98758844912052,0,2019-9,381,,48.98758844912052,JC39,SP18,2019-09-30 18:37
00-70-7023,Forex - Realised Diff,1221,48.98758844912052,0,2019-9,381,,48.98758844912052,JC39,SP18,2019-09-30 18:37
00-80-8034,Forex Pending,XXXX,0,48.98758844912052,2019-9,381,,-48.98758844912052,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,1205,0,43.055433490723374,2019-9,381,,-43.055433490723374,JC39,SP18,2019-09-30 18:37
00-80-8034,Forex Pending,XXXX,43.055433490723374,0,2019-9,381,,43.055433490723374,JC39,SP18,2019-09-30 18:37
00-80-8040,Forex Holding Account,123,79.3499634180218,0,2019-9,381,,79.3499634180218,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,123,0,79.3499634180218,2019-9,381,,-79.3499634180218,JC39,SP18,2019-09-30 18:37
00-80-8039,Forex Holding Account,447,0,908.213516478166,2019-9,381,,-908.213516478166,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,447,908.213516478166,0,2019-9,381,,908.213516478166,JC39,SP18,2019-09-30 18:37
00-80-8037,Forex Holding Account,849,0,8716.552903688997,2019-9,381,,-8716.552903688997,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,849,8716.552903688997,0,2019-9,381,,8716.552903688997,JC39,SP18,2019-09-30 18:37
00-80-8038,Forex Holding Account,301,0,10141.161315988451,2019-9,381,,-10141.161315988451,JC39,SP18,2019-09-30 18:37
00-70-7022,Forex - Realised Diff,301,10141.161315988451,0,2019-9,381,,10141.161315988451,JC39,SP18,2019-09-30 18:37
